user_id,category_id,ads
9926,806,"[1345813, 2481329, 2338587, 2026524, 1526853, 2711111, 2690183, 1777357, 435764, 813451]"
9926,887,"[2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036, 2041846, 2759120]"
9926,800,"[2680488, 1227188, 1227188, 1227188, 2450721, 2814436, 2767097, 2587040, 2812516, 2002760]"
9927,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
9927,859,"[1998464, 2567368, 2655777, 144321, 2067241, 2035256, 2173261, 2458473, 2527586, 1845184]"
9927,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
9927,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
9934,853,"[2554474, 2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194, 2677510]"
9938,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
9940,806,"[2711546, 2572427, 2572427, 2572427, 2265375, 2516918, 2246912, 2665325, 26400, 2140749]"
9941,811,"[2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561, 2782336, 2262185]"
9941,800,"[2813893, 1212490, 1342634, 2785630, 886264, 886264, 2379673, 2746017, 2814436, 2718205]"
9950,888,"[2746512, 2572256, 2456745, 2456745, 2142256, 2142256, 2142256, 2142256, 2142256, 2142256]"
9950,815,"[2812937, 2831972, 2785558, 2789232, 2788615, 2757346, 2755985, 2748333, 2675723, 2675723]"
9953,815,"[2779712, 1666696, 1666696, 932257, 2856362, 2722129, 2537637, 2283597, 2680486, 2741253]"
9957,815,"[2666519, 2094240, 2460177, 1725843, 2768226, 2336677, 2323371, 2323371, 2057153, 2538200]"
9968,806,"[931981, 2024454, 2311514, 2207928, 2376342, 931981, 931981, 1993382, 1993382, 2403855]"
9968,800,"[1813807, 2666713, 2666713, 1813807, 1813807, 2396208, 2014231, 2427397, 1442147, 2241760]"
9970,806,"[1495800, 116631, 2264688, 1464803, 2772754, 1787966, 1653944, 1653944, 2001976, 819387]"
9973,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
9975,806,"[2777510, 2801972, 2818625, 2399775, 2689168, 2265375, 2516918, 2246912, 2665325, 26400]"
9976,815,"[2851005, 2842590, 2221122, 2221122, 2835890, 2832108, 1126881, 2271250, 1910954, 1910954]"
9976,853,"[2680451, 2680451, 2680451, 2680451, 2680451, 2528621, 2143782, 2838046, 2155213, 1137914]"
9984,811,"[2727592, 2727592, 2727592, 2628957, 1666892, 1780068, 2013919, 2771642, 2767311, 2767311]"
9985,800,"[2589900, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399]"
9985,815,"[2730181, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387]"
9985,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
9987,800,"[2863412, 2867896, 2851880, 894215, 1495687, 2745606, 206582, 894215, 894215, 1073481]"
9988,800,"[2386058, 2386058, 2036482, 2386058, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594]"
9998,800,"[1217734, 2772372, 2250827, 1478861, 1478861, 2310174, 2310174, 2250827, 2209872, 2772372]"
10000,859,"[1998464, 2567368, 2655777, 144321, 2067241, 2035256, 2173261, 2458473, 2527586, 1845184]"
10000,815,"[2183465, 2603441, 2828448, 2835698, 2835650, 2828448, 2828448, 2828448, 178807, 997703]"
10000,806,"[2679098, 2679098, 2855787, 2856632, 2843069, 2856867, 2832645, 2832645, 2847309, 2485635]"
10003,859,"[2613174, 1642081, 737992, 2613174, 1979001, 2307009, 2307009, 2307009, 2307009, 1733038]"
10005,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
10005,815,"[2704025, 2796928, 2799340, 2798565, 2798427, 2791362, 2794689, 2798513, 2793028, 2792074]"
10005,806,"[2785533, 2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465]"
10017,806,"[2826358, 2262130, 2700367, 2714437, 1245897, 1226245, 836466, 1694721, 1140351, 1249108]"
10026,815,"[2805674, 2641651, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795]"
10026,888,"[2692422, 1831100, 2556263, 2335922, 2556263, 2556263, 2640083, 2640083, 2310995, 2310995]"
10026,800,"[2665989, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399]"
10027,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
10027,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
10030,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
10031,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
10031,887,"[2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036, 2041846, 2759120]"
10045,362,"[2707109, 2707109, 2848970, 2809950, 2757104, 969148, 1300640, 1097955, 1289634, 1806037]"
10045,800,"[2851095, 1926856, 2565860, 2846737, 2843064, 2739553, 2843170, 2482084, 2838467, 2850097]"
10046,800,"[2799041, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399]"
10048,800,"[1680828, 2868352, 2468855, 2804720, 1913677, 2828295, 2764134, 2476056, 2859241, 2271958]"
10048,815,"[2831641, 2857955, 2669294, 2246082, 2855564, 2860134, 2870352, 2669733, 1724335, 2846596]"
10050,815,"[2190266, 2869945, 2846886, 2869274, 2869351, 2823801, 2854020, 2856362, 2856362, 2811632]"
10050,888,"[2638022, 2823554, 2855132, 2837904, 2823671, 2838988, 1689145, 2769051, 2350756, 2254453]"
10054,806,"[2812162, 2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465]"
10054,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
10060,815,"[2577578, 2293627, 2505526, 2684485, 2758451, 2761833, 2761821, 2680092, 2682775, 2370476]"
10062,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
10081,800,"[953093, 953093, 953093, 953093, 2785428, 953093, 953093, 847668, 1271640, 2814436]"
10095,853,"[2076404, 2076404, 675936, 1202148, 2676791, 2076404, 2019844, 2774269, 2679481, 2797319]"
10095,888,"[2609702, 1444471, 2064873, 2464155, 1496127, 1823441, 236257, 1461763, 1395052, 2672693]"
10096,800,"[2680772, 2715465, 1763605, 2680772, 2683019, 2814436, 2767097, 2587040, 2812516, 2002760]"
10096,811,"[2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561, 2782336, 2262185]"
10096,815,"[2120319, 2824495, 2824492, 2303464, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908]"
10099,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
10099,815,"[2857935, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387]"
10099,853,"[2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194, 2677510, 2259584]"
10111,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
10111,887,"[2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036, 2041846, 2759120]"
10116,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
10127,859,"[2836667, 1998464, 2567368, 2655777, 144321, 2067241, 2035256, 2173261, 2458473, 2527586]"
10127,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
10138,815,"[2813606, 2828262, 2817587, 2817628, 2856831, 2856801, 2704025, 2704025, 2557211, 2565929]"
10139,881,"[1131819, 1605601, 2344383, 797709, 1131819, 1131819, 1131819, 1605601, 1605601, 2344383]"
10139,815,"[2654231, 2626486, 991178, 2534762, 2835256, 2534818, 2724060, 2760633, 1170230, 2764034]"
10146,853,"[2032554, 813579, 980781, 980781, 2082120, 1741372, 780473, 2649469, 2648758, 1411171]"
10147,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
10153,811,"[768392, 768392, 768392, 768392, 768392, 337585, 2606749, 2597706, 2570987, 2597706]"
10153,800,"[2637385, 2637385, 2636417, 2637385, 2637385, 2636408, 2636408, 953652, 2637385, 2814436]"
10156,806,"[2487230, 1996446, 2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691]"
10156,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
10158,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
10161,800,"[2813617, 2813617, 2735349, 2868043, 2245364, 2866895, 2813617, 2763175, 2671608, 2801260]"
10161,881,"[2478415, 2258722, 2713632, 2710543, 2710543, 2694502, 429059, 2816864, 2652322, 2723765]"
10166,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
10169,811,"[2754014, 2081548, 2081548, 2081548, 2764838, 2626729, 2597250, 2746309, 2685325, 2783350]"
10169,859,"[227664, 900711, 900711, 1962064, 2691379, 2528646, 900711, 2501975, 2635610, 1353579]"
10170,815,"[2661394, 2661394, 2855205, 2860728, 2855205, 2812937, 2021817, 1539301, 2347424, 2726025]"
10175,800,"[2692406, 1027719, 2763107, 2643928, 2643928, 2694407, 2315718, 2706334, 2706334, 2841216]"
10179,800,"[2637219, 2637219, 2826705, 2826705, 2193147, 2524548, 2524548, 2336076, 2700386, 2538625]"
10182,815,"[2859264, 2806200, 2806200, 2806200, 2689632, 2678919, 1613206, 2758958, 2758899, 2484843]"
10184,806,"[2844617, 1598943, 2863361, 2862242, 2715979, 2863611, 2137801, 2265375, 2516918, 2246912]"
10186,815,"[2805215, 222293, 222293, 1879781, 2464145, 1926598, 665147, 2347424, 2726025, 2366751]"
10186,806,"[1599132, 1227844, 1690966, 2523465, 2265375, 2516918, 2246912, 2665325, 26400, 2140749]"
10189,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
10189,806,"[1921826, 2353073, 2757608, 2346155, 2861538, 2870795, 2265375, 2516918, 2246912, 2665325]"
10193,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
10202,853,"[2839832, 2839832, 2656807, 2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382]"
10202,806,"[2612237, 2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465]"
10204,815,"[2347424, 2347424, 2347424, 2366751, 2775387, 2775387, 2661870, 2266823, 2826312, 2555587]"
10215,800,"[2803272, 2803272, 2608462, 2362595, 2134516, 2726761, 2824853, 2824853, 2362595, 2362595]"
10215,806,"[2756968, 2756968, 2756968, 2756968, 2648968, 811815, 2265375, 2516918, 2246912, 2665325]"
10223,815,"[2582279, 1953722, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795]"
10225,815,"[2663805, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387]"
10227,815,"[2845379, 2510926, 2610888, 2610888, 2610888, 2748424, 2834061, 2572798, 2651650, 2407853]"
10229,887,"[2865687, 2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036, 2041846]"
10231,806,"[2745406, 2134414, 1394456, 1926622, 2745406, 2745406, 2745406, 2745406, 1396558, 2041311]"
10233,888,"[2790851, 2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903]"
10234,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
10234,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
10238,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
10238,362,"[2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736, 2110788, 2836886]"
10239,815,"[2602864, 2837465, 2828307, 2816482, 2816482, 2825802, 2825802, 2803864, 830819, 2816482]"
10240,853,"[2824829, 2707177, 2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194]"
10240,362,"[2230578, 2230578, 1668924, 1668924, 2861773, 2230578, 2851021, 2601573, 2823216, 2843602]"
10240,806,"[2769774, 2246042, 1410820, 1521547, 2269040, 1617103, 2800477, 2718955, 2238343, 1705131]"
10247,887,"[2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036, 2041846, 2759120]"
10247,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
10247,362,"[2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736, 2110788, 2836886]"
10249,887,"[976834, 865224, 2552539, 2681748, 2702452, 2677927, 701583, 2166462, 1097530, 2634993]"
10256,806,"[831408, 2804219, 831408, 831408, 2016826, 831408, 2377411, 2695174, 2700623, 2722862]"
10258,811,"[2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561, 2782336, 2262185]"
10261,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
10263,859,"[1998464, 2567368, 2655777, 144321, 2067241, 2035256, 2173261, 2458473, 2527586, 1845184]"
10266,815,"[2827550, 2372746, 2420986, 2827777, 2764028, 2772998, 2798427, 2771160, 2230643, 2787217]"
10274,806,"[2125394, 2125394, 2860456, 2859446, 2847467, 2761866, 2624726, 2310589, 2490214, 2091131]"
10281,815,"[2785481, 2461757, 2453227, 2090699, 2090699, 2090699, 2090699, 2090699, 2090699, 2090699]"
10284,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
10284,815,"[2796911, 1537961, 2698738, 2740363, 2811118, 2810806, 2809840, 2347424, 2726025, 2366751]"
10285,881,"[1291768, 2548148, 2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862]"
10288,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
10289,888,"[2583859, 2703594, 2805257, 2805257, 2744895, 2744895, 2806314, 2703128, 2587586, 2817138]"
10303,362,"[2048899, 2247738, 2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736]"
10303,853,"[2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194, 2677510, 2259584]"
10308,853,"[2778994, 2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194, 2677510]"
10308,806,"[317388, 2817519, 2698905, 1385814, 2843135, 2575272, 944643, 1771262, 2098143, 2653720]"
10308,887,"[2800001, 701583, 2388450, 2106516, 2677927, 701583, 2166462, 1097530, 2634993, 2567963]"
10308,815,"[2602427, 2786501, 2812555, 2856095, 2509899, 2725104, 2859466, 2262244, 2813524, 2754569]"
10308,888,"[2763773, 2178162, 2434340, 2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361]"
10309,800,"[1753064, 1753064, 1987159, 1139258, 2807360, 2064173, 2410865, 2727546, 2150771, 2211171]"
10312,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
10312,887,"[2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036, 2041846, 2759120]"
10312,806,"[2848088, 2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465]"
10312,815,"[2535431, 2827289, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795]"
10315,806,"[2846151, 1810813, 2848448, 2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459]"
10315,853,"[1685551, 2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194, 2677510]"
10315,881,"[2401429, 2401429, 2401429, 2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331]"
10315,811,"[2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561, 2782336, 2262185]"
10319,881,"[2400107, 2400107, 2400107, 2400107, 2654862, 2654862, 2728144, 2728144, 2731580, 2626703]"
10319,811,"[1928465, 2430102, 2685325, 2685325, 2522372, 2685325, 2685325, 1964062, 2685325, 2685325]"
10320,815,"[2716718, 2465277, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795]"
10323,815,"[756476, 756476, 2019671, 2837111, 2429723, 2347424, 2726025, 2366751, 2733931, 1193468]"
10323,853,"[2068758, 2371327, 2620717, 2754996, 1340214, 2868346, 2740968, 2852304, 2817599, 2031919]"
10323,888,"[2840594, 2692974, 2692974, 2738758, 2254453, 2740665, 2627676, 2627699, 2530318, 1725410]"
10329,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
10335,806,"[2846146, 2846146, 2846146, 2861653, 2856228, 2852807, 2852807, 2854439, 2863150, 2847941]"
10340,853,"[2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194, 2677510, 2259584]"
10342,853,"[2644921, 2644921, 2644921, 2137211, 2644921, 1360838, 2774269, 2679481, 2797319, 2411510]"
10345,811,"[1710401, 2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561, 2782336]"
10345,806,"[2755413, 2831698, 2611453, 2809690, 2540125, 2806783, 2019666, 2387845, 2387845, 2387845]"
10345,881,"[2766500, 2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206]"
10347,800,"[2174587, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399]"
10349,800,"[2834672, 2806550, 2806292, 2791196, 2796511, 2009748, 2528417, 2289030, 1612917, 2573843]"
10349,881,"[2259155, 2547392, 2552509, 617378, 2176051, 232101, 2176051, 2589273, 1996005, 2662331]"
10349,887,"[2366255, 366150, 366150, 1297878, 1297878, 2661433, 2677927, 701583, 2166462, 1097530]"
10349,362,"[2246800, 2784671, 2639170, 2656715, 2762703, 2762703, 2296610, 2686900, 2296610, 2283356]"
10360,853,"[2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194, 2677510, 2259584]"
10367,806,"[2865470, 2869348, 1911031, 2462782, 2462782, 2864908, 2862061, 2253253, 713230, 713230]"
10371,815,"[2859264, 2182919, 2698672, 2683736, 2822000, 2826204, 2824978, 2824978, 377678, 2726036]"
10371,800,"[2831707, 2705068, 1265194, 2257298, 2768908, 1069646, 2789984, 2080432, 2823420, 2821634]"
10375,800,"[2802117, 1521357, 1862369, 77711, 451968, 1992489, 2814436, 2767097, 2587040, 2812516]"
10387,887,"[2870266, 2855335, 2706206, 2612901, 1741363, 1741363, 736932, 2677927, 701583, 2166462]"
10387,815,"[2838533, 2838568, 2761381, 2735989, 2654222, 2868476, 2868476, 2802495, 2802495, 2386475]"
10387,800,"[2855406, 2853474, 2873495, 2873485, 2873485, 2732344, 2732344, 2850140, 2532786, 2855406]"
10387,888,"[2739274, 2778949, 2679065, 2574508, 2851456, 2858222, 2860915, 2860915, 2847152, 2859071]"
10390,815,"[2863471, 2863471, 2806912, 2747274, 2762680, 2460220, 2761813, 2347424, 2726025, 2366751]"
10390,881,"[2846976, 2691343, 2757853, 2757853, 2312840, 2312840, 2691343, 2691343, 2691343, 2691343]"
10390,806,"[2598902, 2810695, 2804929, 2821688, 2798212, 2756985, 2804693, 2676198, 1917753, 2725956]"
10391,815,"[2851916, 2674801, 934984, 2447232, 2484081, 2484081, 2580053, 2484081, 2484081, 2484081]"
10397,815,"[2844306, 2729748, 2654976, 2154174, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908]"
10400,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
10405,887,"[2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036, 2041846, 2759120]"
10407,815,"[2729499, 2729499, 2740050, 2740050, 2737548, 2793057, 1637769, 853314, 2744984, 2744984]"
10407,853,"[1488677, 2871910, 2860081, 2860081, 2858446, 2857958, 2857168, 2860211, 2396316, 2396316]"
10407,887,"[1414844, 2853938, 2850298, 2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957]"
10407,888,"[2612542, 2762726, 2717562, 2861714, 2858136, 2859754, 2646374, 2646374, 2008518, 2254453]"
10409,888,"[2623898, 2800177, 1902358, 1917687, 2254453, 2740665, 2627676, 2627699, 2530318, 1725410]"
10410,806,"[2329025, 2329025, 2329025, 2739155, 2834660, 2244471, 2329739, 2244471, 2329739, 2329739]"
10410,800,"[2802819, 2648361, 2584682, 2648361, 2648361, 2764634, 676716, 1938522, 1654664, 1300048]"
10417,815,"[2869666, 2861438, 2861314, 2347363, 2857241, 2126005, 1547258, 2841917, 2835030, 2834805]"
10423,800,"[366323, 2434341, 2801701, 1307655, 2803672, 2176472, 2434341, 2775455, 2336396, 2814436]"
10423,888,"[2865386, 2805041, 2858609, 2865973, 2866295, 2090592, 2858826, 2858736, 2858693, 2865309]"
10425,815,"[366629, 2257188, 2321341, 2623680, 2851366, 2850394, 1936935, 2347424, 2726025, 2366751]"
10427,815,"[2857681, 2856752, 2813848, 2538649, 2538649, 2493448, 2775887, 1836401, 2811771, 2750514]"
10436,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
10439,811,"[590784, 590784, 2638898, 2638898, 2642602, 590784, 590784, 590784, 2764838, 2626729]"
10441,815,"[2207464, 2565512, 1027295, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999]"
10452,811,"[2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561, 2782336, 2262185]"
10453,853,"[2679953, 2336090, 2085814, 2642654, 2774269, 2679481, 2797319, 2411510, 2651898, 2700922]"
10453,815,"[2432142, 2647231, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795]"
10459,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
